image_id,label,split,has_caliper
003923,1,train,False
002403,0,train,False
002333,1,train,False
004483,1,train,False
003336,1,train,False
000028,0,train,False
003840,1,train,True
002663,1,train,True
000878,1,train,False
004014,1,train,False
002999,1,train,False
002977,0,train,False
004562,1,train,False
001414,1,train,True
000740,1,train,False
001753,0,train,False
003798,1,train,False
004086,0,train,False
003184,1,train,True
002790,1,train,False
001134,1,train,False
000353,0,train,True
004484,1,train,True
001325,1,train,False
001179,1,train,True
001268,1,train,False
002953,0,train,True
003607,1,train,False
000282,0,train,True
001279,1,train,False
004247,1,train,False
003446,0,train,True
002522,1,train,True
001749,1,train,False
002585,1,train,True
002540,1,train,False
000383,0,train,False
004476,1,train,False
000042,0,train,True
001192,1,train,False
002449,0,train,False
002226,1,train,False
000810,1,train,True
002163,1,train,False
003816,1,train,False
004379,1,train,False
000877,1,train,True
001289,1,train,False
000294,0,train,False
000801,1,train,False
000068,0,train,False
002728,1,train,True
003700,1,train,True
001955,1,train,False
002331,1,train,False
004975,1,train,True
002204,1,train,False
004885,1,train,True
002363,0,train,False
004701,0,train,True
001177,1,train,False
002793,1,train,True
000683,1,train,False
002011,1,train,False
003396,1,train,True
001159,1,train,False
001393,1,train,True
000886,1,train,False
002633,1,train,True
002892,0,train,False
000871,1,train,True
003560,0,train,False
000360,0,train,False
001081,1,train,True
002057,1,train,True
004083,0,train,False
000746,1,train,False
002468,0,train,True
000381,0,train,True
002747,1,train,True
001427,1,train,True
000141,0,train,False
003391,1,train,False
002145,1,train,False
000118,0,train,True
001254,1,train,False
004184,1,train,False
001174,1,train,True
004093,1,train,False
002547,0,train,False
004157,0,train,True
004144,1,train,True
004967,1,train,False
002714,1,train,False
000613,0,train,True
003274,1,train,False
002245,1,train,True
004685,0,train,False
004854,1,train,False
002694,1,train,True
002091,1,train,False
001158,1,train,False
001206,1,train,False
003769,1,train,False
000584,0,train,False
002596,1,train,True
000335,0,train,False
004579,1,train,False
004254,1,train,False
004934,1,train,False
003418,1,train,False
001287,1,train,False
003129,1,train,True
000206,0,train,True
003550,0,train,False
002426,0,train,False
004757,1,train,False
002539,1,train,False
002105,1,train,False
004238,1,train,False
000742,1,train,False
001296,1,train,True
002324,1,train,False
001982,1,train,False
002782,1,train,True
002250,1,train,False
003207,1,train,False
004870,1,train,True
003794,1,train,False
000392,0,train,True
003438,0,train,False
000889,1,train,False
000124,0,train,True
004944,1,train,True
003007,1,train,True
003653,1,train,False
002982,1,train,False
002555,1,train,False
003306,1,train,False
001933,0,train,True
000808,1,train,False
001642,1,train,True
003118,1,train,True
000175,0,train,False
003511,0,train,True
001694,1,train,True
003754,1,train,False
000835,1,train,True
000002,0,train,False
002806,1,train,False
001467,1,train,False
002754,1,train,False
000697,1,train,True
000155,0,train,False
003570,0,train,True
003828,1,train,False
000469,0,train,True
004425,1,train,False
000972,1,train,True
002067,1,train,False
000114,1,train,False
000525,0,train,False
003315,1,train,True
001813,0,train,True
000103,1,train,True
001962,1,train,True
000725,1,train,True
001526,1,train,True
000470,0,train,True
003893,1,train,False
004117,0,train,True
003099,1,train,False
003435,0,train,True
003408,1,train,False
001584,1,train,True
000053,0,train,True
000592,0,train,True
004714,0,train,False
000051,0,train,False
003281,1,train,False
002104,1,train,False
000350,0,train,True
001413,1,train,False
003286,1,train,False
001037,1,train,True
003723,1,train,False
000675,0,train,True
003664,1,train,False
000397,0,train,False
004858,1,train,True
001294,1,train,True
003332,1,train,False
000168,0,train,False
004651,0,train,True
000434,0,train,True
003366,1,train,False
003210,1,train,True
002558,1,train,False
000888,1,train,True
000107,0,train,False
001745,0,train,True
003676,1,train,True
001782,0,train,True
002263,1,train,True
000894,1,train,False
001180,1,train,True
001483,1,train,False
000135,0,train,True
004561,1,train,False
000753,1,train,True
004449,1,train,False
002820,1,train,True
001498,1,train,False
004026,1,train,False
001384,1,train,False
003998,1,train,True
002938,0,train,False
000250,1,train,False
004721,0,train,False
001082,1,train,True
000506,0,train,True
003481,0,train,True
004286,1,train,True
003208,1,train,True
001306,1,train,False
002896,0,train,True
000043,0,train,True
001416,1,train,False
002756,1,train,False
004433,1,train,False
002808,1,train,False
003710,1,train,True
001989,1,train,False
002804,1,train,True
001364,1,train,False
003019,1,train,True
001654,1,train,True
004804,1,train,False
000708,1,train,False
003988,1,train,False
003379,1,train,False
002022,1,train,True
001916,0,train,True
003615,1,train,True
003189,1,train,True
002132,1,train,False
002636,1,train,True
002983,1,train,False
002177,1,train,False
003008,1,train,True
000934,1,train,False
000467,0,train,False
003962,1,train,False
003822,1,train,False
003598,1,train,False
003084,1,train,True
000551,0,train,False
002188,1,train,True
004884,1,train,False
003517,0,train,True
001376,1,train,True
000616,0,train,True
003148,1,train,False
002470,0,train,False
000031,0,train,False
004689,0,train,False
000128,0,train,False
004937,1,train,True
003869,1,train,False
004965,1,train,False
001274,1,train,True
002255,1,train,True
003985,1,train,True
004056,1,train,False
003143,1,train,False
003365,1,train,False
000289,0,train,True
000778,1,train,False
003552,0,train,False
004661,1,train,False
000903,1,train,False
003318,1,train,False
002311,1,train,True
004269,1,train,True
004447,1,train,True
000585,0,train,False
000209,0,train,True
004429,1,train,True
002125,1,train,True
001109,1,train,False
003461,0,train,True
004914,1,train,False
000293,0,train,False
002433,0,train,True
003163,1,train,False
004074,1,train,False
003918,1,train,False
002425,0,train,False
002888,0,train,True
003679,1,train,True
004337,1,train,False
004545,1,train,True
003695,1,train,True
001286,1,train,False
002552,0,train,True
000657,0,train,True
004585,1,train,False
004032,1,train,False
001728,1,train,True
000919,1,train,True
002696,1,train,False
004949,1,train,False
000507,0,train,False
002712,1,train,False
002727,1,train,True
000626,0,train,False
001040,1,train,True
000449,0,train,True
000391,0,train,True
001340,1,train,False
001733,0,train,True
001220,1,train,False
000256,0,train,True
004564,1,train,True
000458,0,train,False
003582,1,train,True
002122,1,train,True
003429,0,train,True
003941,1,train,False
004253,1,train,True
002203,1,train,True
002536,1,train,False
002316,1,train,False
000326,0,train,True
000448,0,train,False
003268,1,train,False
004186,1,train,True
004471,1,train,False
001505,1,train,False
002848,1,train,True
000182,1,train,False
002840,1,train,True
000139,0,train,False
002767,1,train,False
002900,0,train,False
003929,1,train,True
002952,0,train,False
003691,1,train,False
000261,0,train,False
003113,1,train,False
003950,1,train,True
002158,1,train,True
001415,1,train,True
000907,1,train,True
003651,1,train,True
001389,1,train,True
004072,0,train,False
002984,1,train,False
004266,1,train,True
000526,1,train,True
002073,1,train,False
002244,1,train,True
003491,0,train,True
003514,0,train,True
002314,1,train,True
004134,0,train,False
003130,1,train,True
003159,1,train,False
004324,1,train,True
002787,1,train,False
000493,0,train,True
001291,1,train,True
000106,0,train,False
004192,1,train,False
000516,0,train,True
003062,1,train,False
000336,0,train,False
004601,0,train,False
003521,0,train,False
004834,1,train,False
003835,1,train,False
001135,1,train,False
003101,1,train,True
000720,1,train,False
002377,0,train,True
003056,1,train,True
002221,1,train,True
002556,1,train,True
003991,1,train,True
002828,1,train,True
001922,0,train,False
004411,1,train,False
004558,1,train,False
000351,0,train,True
001131,1,val,True
001970,1,val,True
001990,1,val,False
000973,1,val,True
000474,0,val,False
000409,0,val,False
000284,0,val,True
004938,1,val,False
003240,1,val,False
000971,1,val,True
003190,1,val,False
000055,0,val,True
004576,1,val,False
003572,0,val,False
004410,1,val,True
000465,0,val,True
004414,1,val,True
003981,1,val,True
003317,1,val,False
000569,0,val,False
001510,1,val,False
001890,0,val,False
004891,1,val,False
000944,1,val,True
001478,1,val,True
000638,0,val,False
001245,1,val,True
003707,1,val,False
004195,1,val,True
000110,1,val,True
004859,1,val,False
001903,0,val,True
003932,1,val,False
000164,1,val,True
002868,0,val,False
000717,1,val,False
003824,1,val,True
003994,1,val,True
001904,1,val,False
004894,1,val,True
004378,1,val,False
001801,0,val,False
003732,1,val,False
002102,1,val,True
004479,1,val,False
001854,0,val,True
001811,0,val,True
002527,1,val,True
000587,0,val,False
001996,1,val,False
001076,1,val,True
003349,1,val,False
004436,1,val,True
003836,1,val,True
004403,1,val,True
002183,1,val,True
003288,1,val,False
000236,0,val,True
003328,1,val,False
003756,1,val,True
000887,1,val,True
003362,1,val,False
000109,1,val,True
003757,1,val,False
001829,0,val,True
004363,1,val,False
000627,1,val,False
000066,1,val,False
000536,0,val,True
001226,1,val,True
004161,0,val,False
004867,1,val,True
001949,1,val,False
001171,1,val,False
001894,0,val,True
001808,1,val,False
004175,1,val,False
000138,0,val,False
001681,1,val,True
002434,0,val,False
000298,1,val,False
000238,0,val,False
004844,1,val,False
002625,1,val,False
004349,1,val,False
003364,1,val,False
002538,1,val,True
002592,1,val,True
002497,1,val,False
003343,1,val,False
002526,1,val,False
001555,1,val,False
004517,1,val,False
002843,1,val,False
002494,1,val,False
001708,1,val,False
004793,1,val,False
000245,0,val,False
003237,1,val,False
001884,1,val,False
002529,1,val,True
001005,1,val,True
003556,0,val,True
002332,1,val,False
004515,1,val,True
004825,1,val,False
002357,0,val,True
002462,0,val,False
002428,0,val,False
001734,0,val,False
001151,1,val,True
001452,1,val,False
003601,1,val,True
004563,1,val,True
001227,1,val,True
004392,1,val,False
004664,1,val,True
003834,1,val,False
002842,1,val,False
001293,1,val,False
000345,0,val,True
003314,1,val,False
000549,0,val,True
000386,1,val,False
002601,1,val,True
002066,1,val,False
000374,0,val,True
002421,0,val,False
003003,1,val,False
000565,0,val,True
000826,1,val,False
004895,1,val,False
000563,1,val,False
004212,1,val,False
002047,1,val,True
004156,0,val,False
001412,1,val,False
004874,1,val,True
002334,1,val,False
002342,0,val,False
000369,0,val,False
003278,1,val,True
003703,1,val,True
002142,1,val,False
001202,1,val,True
001675,1,val,False
004679,0,val,False
001924,0,val,True
003405,1,val,False
001972,1,val,True
004346,1,val,True
002505,1,val,True
004107,0,val,False
001455,1,val,True
002351,0,val,False
001443,1,val,True
002622,1,val,False
001980,1,val,False
004298,1,val,True
003566,0,val,False
000787,1,val,False
001113,1,val,False
000079,1,val,False
002819,1,val,False
002580,1,val,False
004158,0,val,False
000556,0,val,True
002307,1,val,True
001902,0,val,True
003239,1,val,False
004957,1,val,False
001466,1,val,False
001537,1,val,True
003745,1,val,True
001932,0,val,False
000932,1,val,True
003789,1,val,False
000677,0,val,True
003059,1,val,True
000624,0,val,True
001550,1,val,True
002986,1,val,False
004647,1,val,False
004244,1,val,True
003393,1,val,True
000730,1,val,False
001120,1,val,True
003656,1,val,True
002903,0,val,True
002114,1,val,True
004907,1,val,False
002268,1,val,False
002266,1,val,False
004933,1,val,False
003655,1,val,True
004084,1,val,True
000396,0,val,True
001471,1,val,False
002684,1,val,False
000151,0,val,True
003926,1,val,False
003330,1,val,True
001406,1,val,True
000913,1,val,False
004061,1,val,True
004468,1,val,False
004923,1,val,True
001596,1,val,False
004216,1,val,False
003488,0,val,False
000019,0,val,True
000412,1,val,False
001862,0,val,False
002185,1,val,True
000956,1,val,True
002419,0,val,False
000389,0,val,False
003071,1,val,False
002815,1,val,False
000598,0,val,False
002599,1,val,True
004946,1,val,False
002991,1,val,False
002520,1,val,True
004039,1,val,False
003531,0,val,True
001979,1,val,False
003987,1,val,False
004426,1,val,False
002978,0,val,True
002315,1,val,True
004717,0,val,False
002258,1,val,False
004981,1,val,True
000812,1,val,True
000685,1,val,False
000482,1,val,False
003611,1,val,False
004613,1,val,False
004633,0,val,False
001774,1,val,False
002028,1,val,True
003082,1,val,True
002013,1,val,False
004597,1,val,False
004826,1,val,False
004535,1,val,True
003127,1,val,False
004684,0,val,False
003681,1,val,False
001083,1,val,False
000885,1,val,False
001006,1,val,True
003327,1,val,False
003222,1,val,True
002677,1,val,True
002478,0,val,True
001643,1,val,False
001964,1,val,True
001028,1,val,False
003232,1,val,True
000847,1,val,True
004720,0,val,True
003901,1,val,True
003472,0,val,True
004520,1,val,True
000201,0,val,False
004775,1,val,True
004257,1,val,False
004922,1,val,True
004178,1,val,False
000655,0,val,False
000203,0,val,True
003870,1,val,False
003086,0,val,True
003351,1,val,False
001870,1,val,False
002854,0,val,False
001129,1,val,False
003624,1,val,True
002153,1,val,True
004463,1,val,False
003276,1,val,False
004739,1,val,False
001817,0,val,False
004665,0,val,True
000772,1,val,False
000698,1,val,True
004328,1,val,False
004131,0,val,False
002688,1,val,False
003035,1,val,False
000038,0,val,False
001709,1,val,True
000170,1,val,False
001991,1,val,False
001536,1,val,True
002639,1,val,True
002816,1,val,True
000580,0,val,False
003005,1,val,False
003160,1,val,False
001500,1,val,False
003810,1,val,False
004823,1,val,False
003137,1,val,True
001542,1,val,False
000502,0,val,True
000321,1,val,False
004843,1,val,False
002572,0,val,True
001772,0,val,False
001139,1,val,True
002354,0,val,True
004306,1,val,True
000094,1,val,True
004210,1,val,True
000974,1,val,False
004375,1,val,False
003897,1,val,False
000305,0,val,True
001741,0,val,False
003760,1,val,True
001702,1,val,False
002087,1,val,False
004399,1,val,False
001217,1,val,False
001316,1,val,True
004868,1,val,True
003620,1,val,False
001066,1,val,True
002206,1,val,True
004224,1,val,True
003993,1,val,False
001669,1,val,False
002932,0,val,True
002533,1,val,False
004297,1,val,False
000331,0,val,True
002961,0,val,False
002911,0,val,False
004592,1,val,False
001981,1,val,False
000896,1,val,False
001921,0,val,False
001502,1,val,False
000583,0,val,False
003847,1,val,True
000420,0,val,False
003875,1,val,False
001233,1,val,True
001173,1,val,True
002460,0,val,False
000561,0,val,False
003833,1,val,False
004872,1,val,True
004797,1,val,False
002614,1,val,True
003022,1,val,True
000099,0,val,False
004190,1,val,True
000823,1,val,True
003821,1,val,False
003074,1,val,False
001799,0,val,True
002376,0,val,False
002495,1,val,False
004538,1,val,True
004307,1,val,False
002322,1,val,True
005000,1,val,True
000895,1,val,False
004036,1,val,False
000865,1,val,True
000317,0,val,False
002661,0,val,True
000862,1,val,True
003612,1,val,False
002652,1,val,False
001344,1,val,True
001529,1,val,True
002487,0,val,False
004802,1,val,False
001660,1,val,False
003267,1,val,False
000210,0,val,False
000471,0,val,True
002213,1,val,True
004845,1,val,False
001661,1,val,True
000901,1,val,True
002970,0,val,True
003287,1,val,True
001714,1,val,True
004278,1,val,False
001238,1,val,False
001754,0,val,False
004128,0,val,True
004127,0,val,True
002822,1,val,False
003377,1,val,True
004941,1,val,False
003279,1,val,True
002901,0,val,True
001992,1,val,False
003476,0,val,False
000771,1,val,False
000975,1,val,False
000722,1,val,False
004953,1,val,False
003468,0,val,False
004179,1,val,True
003509,0,val,True
004138,0,val,True
002210,1,val,False
004806,1,val,False
000548,0,val,True
004723,0,val,False
001855,0,val,True
001640,1,val,False
001185,1,val,True
001961,1,val,False
004303,1,val,True
000704,1,val,False
003403,1,val,True
002666,1,val,False
001998,1,val,True
002821,1,val,True
001011,1,val,True
001621,1,val,True
003704,1,val,True
001025,1,val,True
004023,1,val,False
003097,1,val,True
004148,0,val,True
003437,1,val,False
000850,1,val,True
003654,1,val,True
001607,1,val,False
004710,0,val,True
001988,1,val,False
004871,1,val,True
004518,1,val,True
000831,1,val,True
001821,1,val,False
000905,1,val,True
003378,1,val,False
002431,0,val,True
003863,1,val,False
004856,1,val,False
001804,1,val,False
002288,1,val,False
002136,1,val,True
003034,1,val,True
002504,1,val,True
002835,1,val,True
001553,1,val,False
004243,1,val,False
000784,1,val,False
000113,0,val,False
001566,1,val,False
001199,1,val,False
003319,1,val,True
001887,0,val,False
002776,1,val,False
000758,1,val,True
003534,0,val,False
003027,1,val,False
000964,1,val,False
000287,0,val,False
002717,1,val,False
003251,1,val,False
002077,1,val,False
002291,1,val,True
003191,1,val,False
000765,1,val,False
003959,1,val,True
002506,1,val,True
000701,1,val,False
001797,0,val,False
003855,1,val,False
000072,0,val,True
003967,1,val,False
000523,0,val,True
001003,1,val,True
003539,0,val,False
004461,1,val,False
001731,0,val,False
000713,1,val,True
002516,1,val,False
000795,1,val,False
003578,0,val,False
002318,1,val,True
002424,0,val,False
004206,1,val,False
004034,1,val,True
001328,1,val,True
001926,0,val,True
001061,1,val,True
001182,1,val,True
001503,1,test,False
000093,0,test,False
001847,0,test,True
000955,1,test,True
003733,1,test,False
004420,1,test,True
001653,1,test,True
000339,0,test,False
004963,1,test,False
003036,1,test,True
004092,1,test,False
004147,0,test,False
004727,1,test,False
004326,1,test,True
000822,1,test,True
000349,0,test,True
004996,1,test,True
002811,1,test,False
004439,1,test,False
000415,0,test,False
004284,1,test,False
000153,0,test,True
004677,0,test,False
000779,1,test,True
000745,1,test,False
001261,1,test,True
003657,1,test,True
003302,1,test,True
003235,1,test,False
003545,0,test,True
000009,0,test,False
003323,1,test,False
001307,1,test,True
003527,0,test,False
000695,1,test,True
002088,1,test,False
001891,0,test,True
000788,1,test,False
002496,1,test,False
001462,1,test,True
002456,0,test,False
003040,0,test,True
001579,1,test,True
000046,0,test,True
000968,1,test,True
000846,1,test,True
002365,0,test,True
002829,1,test,True
001155,1,test,True
001716,1,test,True
003787,1,test,True
003559,0,test,True
002669,1,test,False
001482,1,test,True
003647,1,test,True
003952,1,test,False
001288,1,test,False
001049,1,test,True
003426,1,test,False
001153,1,test,True
003313,1,test,False
001549,1,test,True
003397,1,test,False
003092,1,test,True
003023,1,test,False
004570,1,test,True
001368,1,test,False
000387,0,test,False
002956,0,test,True
004712,0,test,True
000756,1,test,True
000689,1,test,False
004668,0,test,False
004013,1,test,True
003741,1,test,True
004650,0,test,True
002306,1,test,False
001021,1,test,False
001491,1,test,True
002448,0,test,False
000537,0,test,True
003154,1,test,True
003817,1,test,True
001241,1,test,False
002660,1,test,False
002966,0,test,False
004105,0,test,False
000222,0,test,True
002662,1,test,True
002939,0,test,False
000797,1,test,True
001347,1,test,False
001229,1,test,True
001215,1,test,False
004102,1,test,True
000988,1,test,False
004176,1,test,True
003632,1,test,False
002780,1,test,False
000890,1,test,False
003172,1,test,False
004094,1,test,False
001858,0,test,True
004438,1,test,False
002212,1,test,False
002166,1,test,False
000541,0,test,True
004299,1,test,True
000154,0,test,False
001597,1,test,False
004417,1,test,True
003169,1,test,True
002724,1,test,True
003663,1,test,False
000244,0,test,False
001834,0,test,False
001365,1,test,False
002678,1,test,True
002916,0,test,False
002435,0,test,True
002364,0,test,True
004549,1,test,True
000690,1,test,False
003119,1,test,False
003401,1,test,True
004049,1,test,False
003683,1,test,True
003079,1,test,False
000649,0,test,False
003888,1,test,False
002883,0,test,True
003830,1,test,False
003329,1,test,False
000793,1,test,True
004200,1,test,True
004890,1,test,False
004594,1,test,False
001957,1,test,True
004959,1,test,False
000483,1,test,True
002959,0,test,True
002374,0,test,False
001695,1,test,True
003808,1,test,True
001762,0,test,True
003261,1,test,False
002751,1,test,False
000900,1,test,False
002578,1,test,True
002193,1,test,False
001766,0,test,True
001879,0,test,True
000161,0,test,True
002807,1,test,False
002225,1,test,False
000762,1,test,False
004126,0,test,True
004521,1,test,False
003004,1,test,False
001583,1,test,True
000183,1,test,True
003853,1,test,False
002697,1,test,False
001096,1,test,False
002005,1,test,False
000750,1,test,False
002744,1,test,True
002604,1,test,True
001283,1,test,False
001122,1,test,False
003806,1,test,False
004151,0,test,True
000190,0,test,False
000123,0,test,True
002836,1,test,True
001601,1,test,False
004670,0,test,True
003958,1,test,False
001769,0,test,True
000174,0,test,False
004395,1,test,False
003471,0,test,False
003383,1,test,True
001278,1,test,False
004671,0,test,False
001751,0,test,True
000841,1,test,False
001253,1,test,False
002503,1,test,False
004807,1,test,False
004250,1,test,True
001446,1,test,True
003338,1,test,False
003717,1,test,True
003456,0,test,False
002621,1,test,False
002130,1,test,True
003475,0,test,True
001687,1,test,True
001638,1,test,True
003990,1,test,True
000818,1,test,True
004404,1,test,False
002396,0,test,False
004063,1,test,True
001807,0,test,False
003882,1,test,True
004510,1,test,True
003360,1,test,False
000169,0,test,False
000076,1,test,False
002985,1,test,False
001064,1,test,True
002882,0,test,True
000785,1,test,False
001154,1,test,True
004170,1,test,False
004437,1,test,False
000957,1,test,False
002261,1,test,False
001264,1,test,True
003917,1,test,False
003963,1,test,False
003485,0,test,True
001094,1,test,True
001898,0,test,True
003541,0,test,False
001999,1,test,True
001876,0,test,False
002791,0,test,True
001773,0,test,True
002830,1,test,True
002062,1,test,True
004431,1,test,False
002215,1,test,True
002610,1,test,False
002084,1,test,True
000908,1,test,True
001176,1,test,False
004999,1,test,True
002082,1,test,False
001224,1,test,False
004046,1,test,False
000363,0,test,True
004792,1,test,False
004509,1,test,False
003312,1,test,False
001284,1,test,False
000845,1,test,True
000880,1,test,False
004355,1,test,True
004380,1,test,True
004808,1,test,False
004565,1,test,True
001948,1,test,False
000798,1,test,True
001014,1,test,True
003881,1,test,True
001521,1,test,True
002044,1,test,True
000855,1,test,True
002847,1,test,True
003356,1,test,False
004451,1,test,True
004235,1,test,False
001839,1,test,False
000710,1,test,False
002242,1,test,False
003204,1,test,True
002581,1,test,True
000852,1,test,True
004766,1,test,True
004062,1,test,True
004973,1,test,False
004060,1,test,False
001674,1,test,False
001146,1,test,False
004580,1,test,True
004497,1,test,False
002180,1,test,True
004746,1,test,False
001620,1,test,True
001965,1,test,True
002722,1,test,True
003547,0,test,True
004412,1,test,False
001942,0,test,True
000001,0,test,True
002701,1,test,True
002623,1,test,False
001983,1,test,False
003273,1,test,False
004388,1,test,False
000147,1,test,True
001387,1,test,False
000323,0,test,True
001556,1,test,False
002367,0,test,True
001771,0,test,True
003758,1,test,False
000714,1,test,True
003712,1,test,True
003075,1,test,True
002996,1,test,False
001618,1,test,False
001671,1,test,False
000842,1,test,True
002863,0,test,False
001272,1,test,False
004456,1,test,False
004637,1,test,True
001871,0,test,True
001615,1,test,True
002294,1,test,False
001587,1,test,False
004636,1,test,False
001677,1,test,True
003090,1,test,False
001918,0,test,True
004110,0,test,False
001411,1,test,False
004310,1,test,False
004078,0,test,False
002577,1,test,False
004801,1,test,True
002026,1,test,True
002099,1,test,False
004136,0,test,False
002889,0,test,False
003054,1,test,False
001819,0,test,True
003106,1,test,False
001603,1,test,False
004168,1,test,True
004730,1,test,False
004638,1,test,False
003122,1,test,False
004287,1,test,False
003505,0,test,False
003730,1,test,False
002277,1,test,False
004487,1,test,True
003115,0,test,False
004916,1,test,False
000400,0,test,False
004660,0,test,False
001951,1,test,True
004081,0,test,True
000455,0,test,True
002513,1,test,False
004742,1,test,True
002128,1,test,True
001300,1,test,False
002813,1,test,True
001528,1,test,False
000702,1,test,True
000513,1,test,False
002382,0,test,False
002004,1,test,True
000941,1,test,False
004400,1,test,True
000512,1,test,False
004289,1,test,False
003238,1,test,False
001823,0,test,True
001763,0,test,True
001519,1,test,True
002571,1,test,True
002429,0,test,False
001093,1,test,False
000223,0,test,True
002326,1,test,True
001746,1,test,False
002515,1,test,False
004589,1,test,True
002362,0,test,False
001789,1,test,False
004382,1,test,False
001280,1,test,False
002686,1,test,False
001985,1,test,False
003474,0,test,False
000366,0,test,True
004993,1,test,True
004322,1,test,False
001270,1,test,False
002290,1,test,False
003187,1,test,False
000914,1,test,False
002771,1,test,False
003597,1,test,False
001481,1,test,True
000224,0,test,True
000460,0,test,True
002945,0,test,False
002521,1,test,True
001966,1,test,True
000809,1,test,True
001712,1,test,False
002275,1,test,False
002730,1,test,True
001435,1,test,False
002335,1,test,False
000545,0,test,False
001242,1,test,False
001928,0,test,True
000459,0,test,False
001436,1,test,True
001214,1,test,True
004640,0,test,False
002248,1,test,False
004628,0,test,False
004693,0,test,True
004491,1,test,True
000691,1,test,False
003649,1,test,True
001359,1,test,True
000433,0,test,True
000195,1,test,True
001304,1,test,False
001535,1,test,True
004236,1,test,True
001788,1,test,True
004430,1,test,True
003906,1,test,True
003386,1,test,False
000773,1,test,False
001688,1,test,False
004000,1,test,True
000048,0,test,False
002878,0,test,True
001352,1,test,False
003842,1,test,False
000083,0,test,False
004369,1,test,True
004338,1,test,False
000385,0,test,False
004522,1,test,False
001486,1,test,True
001666,1,test,False
002072,1,test,False
002519,1,test,False
001795,0,test,True
002799,1,test,False
002124,1,test,True
001729,0,test,False
000120,0,test,True
002060,1,test,False
001349,1,test,True
003138,1,test,True
001572,1,test,True
004986,1,test,True
003175,1,test,True
001626,1,test,False
003231,1,test,True
004770,1,test,True
002373,0,test,False
000487,0,test,False
002359,0,test,False
003392,1,test,True
001944,0,test,True
002964,0,test,True
004300,1,test,False
003943,1,test,True
004829,1,test,True
002912,0,test,False
004680,0,test,False
003782,1,test,True
000430,0,test,True
001166,1,test,True
003477,0,test,True
004489,1,test,True
001875,0,test,True
000304,0,test,True
001554,1,test,False
004205,1,test,False
003764,1,test,True
004552,1,test,False
004830,1,test,True
004788,1,test,False
002019,1,test,False
004971,1,test,False
001263,1,test,False
004017,1,test,True
001692,1,test,True
004729,1,test,True
000438,0,test,False
001657,1,test,False
003359,1,test,True
004381,1,test,True
003506,0,test,False
004969,1,test,False
002317,1,test,True
000641,0,test,False
003020,1,test,False
000519,0,test,False
001337,1,test,False
000949,1,test,False
004189,1,test,True
001461,1,test,True
002085,1,test,True
003355,1,test,False
001760,1,test,True
000379,0,test,True
002618,1,test,False
003989,1,test,True
002474,0,test,True
004760,1,test,True
004850,1,test,False
003575,0,test,True
004272,1,test,False
000998,1,test,False
000802,1,test,True
003781,1,test,True
004358,1,test,False
001125,1,test,True
003883,1,test,False
001361,1,test,False
001665,1,test,True
003804,1,test,False
004398,1,test,True
003974,1,test,True
002858,0,test,True
000054,0,test,True
003682,1,test,True
000194,1,test,False
002048,1,test,True
004911,1,test,False
000300,0,test,False
004486,1,test,True
000276,0,test,True
004475,1,test,False
003116,1,test,True
004929,1,test,False
004645,1,test,True
004130,0,test,False
001012,1,test,True
004478,1,test,False
002875,0,test,False
002451,0,test,True
004122,0,test,True
000774,1,test,False
004955,1,test,True
002461,0,test,False
000060,0,test,False
004325,1,test,True
003055,1,test,False
002310,1,test,True
000966,1,test,False
002098,1,test,False
004336,1,test,False
004099,0,test,False
002899,0,test,True
004213,1,test,False
004756,1,test,False
000712,1,test,False
002700,1,test,True
000137,0,test,True
001038,1,test,True
000006,0,test,True
002665,1,test,True
000496,0,test,False
002646,1,test,False
001105,1,test,False
004181,1,test,True
002735,1,test,False
000413,0,test,True
002518,1,test,False
000101,1,test,False
004810,1,test,False
000566,0,test,True
001065,1,test,True
002033,1,test,True
001101,1,test,True
001625,1,test,False
001974,1,test,True
002247,1,test,True
001326,1,test,False
004315,1,test,False
000623,0,test,False
004165,0,test,True
001475,1,test,False
003205,1,test,True
000573,0,test,False
000468,0,test,False
002989,1,test,False
004889,1,test,False
004465,1,test,False
004001,1,test,True
003774,1,test,False
001240,1,test,True
002092,1,test,True
001697,1,test,True
002483,0,test,False
003010,0,test,False
004678,0,test,False
001831,0,test,True
001886,0,test,False
002517,0,test,False
003006,1,test,False
002079,1,test,False
000228,0,test,True
004835,1,test,True
001088,1,test,True
001908,0,test,True
003848,1,test,False
001776,0,test,False
000086,0,test,False
001186,1,test,True
001408,1,test,True
002356,0,test,True
000882,1,test,True
003252,1,test,False
001046,1,test,False
001394,1,test,False
002689,1,test,False
003617,1,test,True
000844,1,test,True
001633,1,test,False
002137,1,test,False
004422,1,test,False
000815,1,test,False
001495,1,test,False
002563,1,test,True
004373,1,test,False
003410,1,test,False
000605,0,test,True
003580,1,test,True
000897,1,test,True
003862,1,test,True
002339,0,test,True
004313,1,test,False
002071,1,test,False
004599,0,test,True
001420,1,test,False
004842,1,test,False
001668,1,test,False
002264,1,test,False
000939,1,test,False
003777,1,test,False
001781,0,test,False
000416,1,test,False
001184,1,test,False
002149,1,test,True
004146,0,test,False
003776,1,test,True
000709,1,test,False
001919,0,test,False
002012,1,test,False
002794,1,test,True
001786,0,test,True
000197,0,test,False
003246,1,test,False
003080,1,test,True
002653,1,test,False
003219,1,test,True
002680,1,test,True
002551,1,test,False
003348,1,test,False
002069,1,test,True
