image_id,label,split,group,keep
000989,1,train,2385,True
004880,1,train,2386,True
001187,1,train,2387,True
000255,0,train,2388,True
004154,0,train,2389,True
000873,1,train,2390,True
001324,1,train,2391,True
002860,0,train,2392,True
002068,1,train,2393,False
004458,1,train,2394,True
001851,0,train,2395,True
000070,0,train,2396,True
004983,1,train,2397,True
002872,0,train,2398,True
003078,1,train,2399,True
003076,1,train,2400,True
004573,1,train,2401,True
003696,1,train,2402,True
004732,1,train,2403,True
001084,1,train,2404,True
000602,0,train,2405,True
002195,1,train,2406,True
003039,0,train,2407,True
002416,0,train,1216,True
002681,0,train,2408,True
001995,1,train,2409,True
004848,1,train,2410,True
002743,1,train,2411,True
003114,1,train,2412,True
003736,1,train,2413,True
002944,0,train,2414,True
000052,0,train,2415,True
001257,1,train,2416,True
004915,1,train,2417,True
002987,1,train,2418,True
000125,0,train,2419,True
002926,0,train,2420,True
002181,1,train,2421,True
002873,0,train,1334,True
003164,1,train,2422,True
000024,0,train,2423,True
000749,1,train,2424,True
001400,1,train,2425,True
002659,1,train,2426,True
003322,1,train,2427,True
002346,0,train,2428,True
002348,0,train,2429,True
000217,0,train,2430,True
000494,0,train,2431,True
002742,1,train,2432,True
004492,1,train,2433,True
004554,1,train,2434,True
003479,0,train,2435,True
001297,1,train,2436,True
002737,1,train,2437,True
000522,0,train,2438,True
000344,0,train,2439,True
001479,1,train,2440,True
001737,0,train,2441,True
004966,1,train,2442,True
003337,1,train,2443,True
003609,1,train,2444,True
004623,0,train,2445,True
001976,1,train,2446,True
002818,1,train,2447,True
001975,1,train,2448,True
003927,1,train,2449,True
002871,0,train,2450,True
002626,1,train,2451,True
000711,1,train,2452,True
001067,1,train,2453,True
003873,1,train,2454,True
001608,1,train,2455,True
001405,1,train,2456,True
001100,1,train,2457,True
001723,1,train,2458,True
003227,1,train,2459,True
001470,1,train,2460,True
003498,0,train,2461,True
002207,1,train,2462,True
004207,1,train,2463,True
001375,1,train,2464,True
001818,0,train,2465,True
002658,1,train,2466,True
001960,1,train,2467,True
002593,1,train,2468,True
001246,1,train,2469,True
004139,0,train,2470,True
004968,1,train,2471,True
000085,1,train,2472,True
000992,1,train,2473,True
002438,0,train,2474,True
003201,1,train,2475,True
000608,0,train,2476,True
004511,1,train,2477,True
003182,1,train,2478,True
000297,1,train,2479,True
000640,0,train,2480,True
002117,1,train,2481,True
000277,0,train,2482,True
004908,1,train,2483,True
000426,0,train,2484,True
000269,0,train,2485,True
002886,0,train,2486,True
003812,1,train,2487,True
001496,1,train,2488,True
003576,0,train,2489,True
000144,0,train,2490,True
001193,1,train,2491,True
001689,1,train,2492,True
004482,1,train,2493,True
003924,1,train,2494,True
002299,1,train,2495,True
002187,1,train,2496,True
004591,1,train,2497,True
001165,1,train,2498,True
001137,1,train,2499,True
002779,1,train,2500,True
003061,1,train,2501,True
001360,1,train,2502,True
002329,1,train,2503,True
002035,1,train,2504,True
002608,1,train,2505,True
003142,1,train,2506,True
002402,0,train,2507,True
002718,1,train,85,True
004598,1,train,2508,True
003482,0,train,2509,True
004692,0,train,2510,True
004711,0,train,2511,True
001574,1,train,2512,True
003216,1,train,2513,True
000078,1,train,895,True
002954,0,train,2514,True
004876,1,train,2515,True
003102,1,train,210,True
000026,0,train,2516,True
000581,0,train,2517,True
000005,0,train,2518,True
002391,0,train,2519,True
004372,1,train,2520,True
001767,0,train,2521,True
003636,1,train,2522,True
004009,1,train,2523,True
004450,1,train,2524,True
004997,1,train,2525,True
002025,1,train,1269,True
001480,1,train,2526,True
002287,1,train,2527,True
002220,1,train,1115,True
000754,1,train,2528,True
002270,1,train,2529,True
002628,1,train,2530,True
000500,1,train,2531,True
002430,0,train,2532,True
003972,1,train,2533,True
000150,1,train,2534,True
000167,0,train,2535,True
000219,0,train,2536,True
003117,1,train,2537,True
000982,1,train,2538,True
001203,1,train,2539,True
001912,0,train,2540,True
003793,1,train,2541,True
004027,1,train,2542,True
003618,1,train,2543,True
004030,1,train,2544,True
000475,0,train,2545,True
002269,1,train,2546,True
000764,1,train,2547,True
003589,1,train,2548,True
001899,0,train,2549,True
002672,1,train,2550,True
004686,0,train,2551,True
000081,1,train,2552,True
002030,1,train,2553,True
001396,1,train,2554,True
001074,1,train,2555,True
001641,1,train,2556,True
000023,1,train,2557,True
002159,1,train,2558,True
003382,1,train,2559,False
002469,0,train,2560,True
004443,1,train,2561,True
001670,1,train,2562,True
001377,1,train,2563,True
004022,1,train,2564,True
004058,1,train,2565,True
002251,1,train,2566,True
004945,1,train,2567,True
004125,0,train,2568,True
003234,1,train,2569,True
000923,1,train,2570,True
000334,0,train,2571,True
003795,1,train,2572,True
003503,0,train,2573,True
001838,0,train,2574,True
001850,0,train,2575,True
001018,1,train,2576,True
002943,0,train,2577,True
004654,0,train,2578,True
000830,1,train,2579,True
001724,1,train,2580,True
004214,1,train,2581,True
000367,0,train,2582,True
004731,1,train,2583,True
001195,1,train,2584,True
004888,1,train,2585,True
000073,0,train,2586,True
004918,1,train,2587,True
004836,1,train,2588,True
000654,0,train,2589,True
000656,0,train,2590,True
004821,1,train,2591,True
003370,1,train,2592,True
003395,1,train,2593,True
002535,1,train,2594,True
003412,1,train,2595,True
000532,0,train,2596,True
002471,0,train,2597,True
003015,1,train,2598,True
004551,1,train,2599,True
003098,1,train,2600,True
003755,1,train,2601,True
003112,1,train,2602,True
001541,1,train,2603,True
004041,1,train,2604,True
000288,0,train,2605,True
003144,1,train,2606,True
004045,1,train,2607,True
001676,1,train,2608,True
000994,1,train,2609,True
003788,1,train,2610,True
004877,1,train,2611,True
003596,1,train,2612,True
004536,1,train,2613,True
001570,1,train,2614,True
001334,1,train,2615,True
000671,0,train,2616,True
001824,0,train,2617,True
003588,1,train,2618,True
004264,1,train,2619,True
004473,1,train,2620,True
003697,1,train,2621,True
003786,1,train,2622,True
004225,1,train,2623,True
004016,1,train,2624,True
004887,1,train,2625,True
003865,1,train,2626,True
001363,1,train,2627,True
002846,1,train,2628,True
002904,0,train,2629,True
002134,1,train,2630,True
002276,1,train,2631,False
003690,1,train,2632,True
003152,1,train,2633,True
001651,1,train,2634,True
000069,0,train,2635,True
002949,0,train,2636,True
000915,1,train,2637,True
001632,1,train,2638,True
002655,1,train,2639,True
002139,1,train,2640,True
004659,0,train,2641,True
003066,1,train,2642,True
004033,1,train,2643,True
003567,0,train,2644,True
003051,1,train,2645,True
004407,1,train,2646,True
001228,1,train,2647,True
004089,0,train,2648,True
002615,1,train,2649,True
000993,1,train,2650,True
004255,1,train,2651,True
004607,0,train,2652,True
003300,1,train,2653,True
003775,1,train,2654,True
004330,1,train,2655,True
001738,0,train,2656,True
003780,1,train,2657,True
002773,1,train,2658,True
001102,1,train,1237,True
000780,1,train,2659,True
003141,1,train,2660,True
002510,1,train,2661,True
000242,0,train,2662,True
001538,1,train,2663,True
002927,0,train,2664,True
002812,1,train,2665,True
001710,1,train,2666,True
003896,1,train,2667,True
003553,0,train,2668,True
003294,1,train,2669,True
004687,0,train,2670,True
004111,0,train,2671,True
000013,1,train,2672,True
001190,1,train,2673,True
000328,0,train,2674,True
004302,1,train,2675,True
002108,1,train,2676,True
000453,0,train,2677,True
000911,1,train,2678,True
001877,0,train,2679,True
001718,1,train,2680,True
003091,1,train,2681,True
000575,0,train,2682,True
004237,1,train,2683,True
002488,0,train,2684,True
002041,1,train,2685,True
000324,0,train,2686,True
000684,1,train,2687,True
000692,1,train,2688,True
001576,1,train,2689,True
003375,1,train,2690,True
003398,1,train,2691,True
001252,1,train,2692,True
001594,1,train,2693,True
002224,1,train,2694,True
000010,0,train,2695,True
001144,1,train,2696,True
000428,0,train,2697,True
004155,0,train,2698,True
000737,1,train,2699,True
003859,1,train,2700,True
000216,0,train,2701,True
000267,0,train,2702,True
002781,1,train,2703,True
001395,1,train,2704,True
001382,1,train,2705,True
004697,0,train,2706,True
002167,1,train,2707,True
004070,0,train,2708,True
004387,1,train,2709,True
001421,1,train,2710,True
004979,1,train,2711,True
000705,1,train,2712,True
000577,0,train,2713,True
002629,1,train,2714,True
001755,0,train,2715,True
003742,1,train,2716,True
002948,0,train,2717,True
003454,0,train,2718,True
001404,1,train,2719,True
004119,0,train,2720,True
004256,1,train,2721,True
003751,1,train,2722,True
003170,1,train,2723,True
003533,0,train,2724,True
004321,1,train,2725,True
000686,1,train,2726,True
002239,1,train,2727,True
004018,1,train,2728,True
003528,0,train,2729,True
004409,1,train,2730,True
001381,1,train,2731,True
000332,0,train,2732,True
000820,1,train,2733,True
003734,1,train,2734,True
002617,1,train,2735,True
002360,0,train,2736,True
002826,1,train,2737,True
004059,1,train,2738,True
003220,1,train,2739,True
004852,1,train,2740,True
003455,0,train,2741,True
000003,0,train,2742,True
004320,1,train,2743,True
001047,1,train,2744,True
004901,1,train,2745,True
004246,1,train,2746,True
001162,1,train,2747,True
002583,1,train,2748,True
003909,1,train,2749,True
002086,1,train,2750,True
004044,1,train,2751,True
003441,0,train,2752,True
003009,1,train,2753,True
001019,1,train,2754,True
000511,0,train,2755,True
000239,0,train,2756,True
002192,1,train,2757,True
000095,1,train,2758,True
003452,0,train,2759,True
002914,0,train,2760,True
001938,0,train,2761,True
000384,0,train,2762,True
003168,1,train,2763,True
002698,1,train,2764,True
004057,1,train,2765,True
001160,1,train,2766,True
002627,1,train,2767,True
001302,1,train,2768,True
000588,0,train,2769,True
003316,1,train,2770,True
002152,1,train,2771,True
004021,1,train,2772,True
001533,1,train,2773,True
001703,1,train,2774,True
002695,1,train,2775,True
004090,0,train,2776,True
001634,1,train,2777,False
001896,0,train,2778,True
001863,0,train,953,True
004402,1,train,2779,True
004454,1,train,2780,True
004902,1,train,2781,True
000281,0,train,2782,True
004783,1,train,2783,True
004682,0,train,2784,True
004530,1,train,2785,True
004606,0,train,2786,True
000931,1,train,2787,True
000232,0,train,2788,True
003224,1,train,2789,True
000140,0,train,2790,True
004037,1,train,2791,True
003464,0,train,2792,True
001057,1,train,2793,True
004735,1,train,2794,True
004736,1,train,2795,True
002613,1,train,2796,True
001431,1,train,2797,True
001798,0,train,2798,True
000189,0,train,2799,True
003030,0,train,2800,True
003837,1,train,2801,True
001092,1,train,2802,True
001866,0,train,2803,True
000884,1,train,2804,True
000770,1,train,2805,True
000056,1,train,2806,True
001619,1,train,2807,True
001133,1,train,2808,True
003920,1,train,2809,True
004734,1,train,2810,True
002014,1,train,2811,True
000316,0,train,2812,True
000986,1,train,2813,True
004523,1,train,2814,True
000473,0,train,2815,True
000724,1,train,2816,True
002002,1,train,2817,True
001485,1,train,2818,True
001843,0,train,2819,True
004108,0,train,2820,True
003705,1,train,2821,True
001126,1,train,2822,True
002676,1,train,2823,True
001385,1,train,2824,True
004940,1,train,2825,True
003226,1,train,2826,True
001557,1,train,2827,True
004865,1,train,2828,True
002499,1,train,2829,True
001141,1,train,2830,True
001357,1,train,2831,True
002274,1,train,2832,True
003105,1,train,2833,True
003689,1,train,2834,True
002921,0,train,2835,True
003400,1,train,2836,True
000191,0,train,2837,True
003243,1,train,2838,True
000991,1,train,2839,True
001331,1,train,2840,True
001259,1,train,2841,True
002705,1,train,2842,True
003955,1,train,2843,True
003463,0,train,2844,True
001267,1,train,2845,True
000355,1,train,2846,True
000790,1,train,2847,True
002150,1,train,2848,True
004657,0,train,2849,True
004991,1,train,2850,True
003372,1,train,2851,True
002761,1,train,2852,True
003373,1,train,2853,True
003111,1,train,2854,True
004010,1,train,2855,True
003532,0,train,2724,True
003522,0,train,2856,True
000510,0,train,2857,True
003571,0,train,2858,True
004202,1,train,2859,True
001802,0,train,2860,True
000912,1,train,2861,True
000271,0,train,2862,True
004389,1,train,2863,True
002576,1,train,2864,True
002216,1,train,2865,True
004277,1,train,2866,True
001686,1,train,2867,True
001897,0,train,2868,True
001783,0,train,2869,True
003293,1,train,2870,True
004542,1,train,2871,True
003784,1,train,2872,True
004610,0,train,2873,True
003805,1,train,2874,True
001244,1,train,2875,True
003753,1,train,2876,True
002164,1,train,2877,True
000129,0,train,2878,True
002388,0,train,2879,True
001399,1,train,2880,True
002172,1,train,2881,True
000530,0,train,2882,True
004796,1,train,2883,True
003669,1,train,2884,True
000230,0,train,2885,True
000329,0,train,2886,True
002211,1,train,2887,True
002645,1,train,2888,True
000893,1,train,2889,True
003096,1,train,2890,True
000538,0,train,2891,True
004316,1,train,2892,True
003307,1,train,2893,True
001522,1,train,2894,True
003820,1,train,2060,True
004104,0,train,2895,True
003652,1,train,2896,True
002814,1,train,2897,True
001720,1,train,2898,True
000938,1,train,2899,True
001532,1,train,2900,True
003871,1,train,2901,True
000286,0,train,2902,True
004648,0,train,2903,True
000062,0,train,2904,True
003458,0,train,2905,True
001124,1,train,2906,True
004396,1,train,2907,True
004053,1,train,2908,True
003800,1,train,2909,True
003218,1,train,2910,True
003872,1,train,2911,True
003546,0,train,2912,True
002051,1,train,2913,True
003619,1,train,2914,True
000446,0,train,2915,True
000503,0,train,2916,True
001488,1,train,2917,True
000969,1,train,2918,True
003709,1,train,2919,True
002796,1,train,2920,True
000853,1,train,2921,True
000806,1,train,2922,True
004129,0,train,2923,True
004075,1,train,2924,True
001150,1,train,2925,True
003665,1,train,2926,True
002279,1,train,2927,True
004863,1,train,2928,True
002635,1,train,2929,True
001704,1,train,2930,True
003345,1,train,2931,True
002587,1,train,2932,True
001205,1,train,2933,True
000041,0,train,2934,True
002579,1,train,2935,True
003029,1,train,2936,True
001833,0,train,2937,True
002029,1,train,2938,True
004658,0,train,2939,True
000481,0,train,2940,True
000612,0,train,2941,True
002059,1,train,2942,True
004218,1,train,2943,True
001118,1,train,2944,True
002607,1,train,2945,True
002184,1,train,2946,True
004327,1,train,2947,True
000234,0,train,2948,True
001168,1,train,2949,True
001917,0,train,2950,True
002740,1,train,2951,True
001494,1,train,2952,True
000059,0,train,2953,True
001152,1,train,2954,True
001451,1,train,827,True
002432,0,train,2955,True
000134,0,train,2956,True
002055,1,train,2957,True
000723,1,train,2958,True
004329,1,train,2959,True
000570,0,train,2960,True
003536,0,train,2961,True
003666,1,train,2962,True
002723,1,train,2963,True
004892,1,train,2964,True
001223,1,train,2965,True
001317,1,train,2966,True
000629,1,train,2967,True
001530,1,train,2968,True
004339,1,train,2969,True
001796,0,train,2970,True
003305,1,train,692,True
004943,1,train,2971,True
002008,1,train,2972,True
004791,1,train,2973,True
002880,0,train,383,True
004649,0,train,2974,True
000917,1,train,2975,True
003206,1,train,2976,True
004616,0,train,2977,True
004418,1,train,2978,True
004747,1,train,2979,True
003123,1,train,2980,True
000058,1,train,2981,True
001743,0,train,2982,True
001379,1,train,2983,True
003301,1,train,2984,False
003188,1,train,2985,True
002165,1,train,2986,True
001249,1,train,2987,True
002534,1,train,2988,True
000945,1,train,2989,True
002745,1,train,2990,True
000547,0,train,2991,True
002560,1,train,2992,True
003198,1,train,2993,True
004415,1,train,2994,True
004499,1,train,2995,True
002801,1,train,2996,True
000047,0,train,2997,True
002917,0,train,2998,True
003586,1,train,2999,True
001646,1,train,3000,True
001320,1,train,3001,True
000729,1,train,3002,True
003389,1,train,3003,True
001656,1,train,3004,False
000437,0,train,3005,True
002824,1,train,3006,True
002241,1,train,3007,True
004691,1,train,3008,True
002267,1,train,3009,True
004080,0,train,3010,True
003818,1,train,3011,True
001417,1,train,3012,True
004642,0,train,3013,True
003702,1,train,3014,True
004948,1,train,3015,True
002845,1,train,3016,True
002624,1,train,3017,True
003966,1,train,3018,True
000687,1,train,3019,True
002620,1,train,3020,True
000249,1,train,3021,True
001655,1,train,3022,True
001484,1,train,3023,True
004112,0,train,3024,True
003025,1,train,3025,True
002809,1,train,3026,True
002407,0,train,3027,True
002298,1,train,3028,True
000312,0,train,3029,True
001298,1,train,3030,False
003176,1,train,3031,True
000208,0,train,3032,True
004525,1,train,3033,True
003217,1,train,3034,True
002260,1,train,3035,True
004559,1,train,3036,True
004445,1,train,3037,True
001835,0,train,3038,True
001915,0,train,3039,True
000987,1,train,3040,True
002444,0,train,3041,True
004952,1,train,3042,True
002802,1,train,3043,True
004899,1,train,3044,True
001487,1,train,3045,True
004919,1,train,3046,True
003844,1,train,3047,True
003361,1,train,3048,True
003486,0,train,3049,True
002687,1,train,3050,False
001221,1,train,3051,True
003583,1,train,2639,True
000207,0,train,3052,True
002963,0,train,3053,True
004432,1,train,3054,True
000682,1,train,3055,True
001017,1,train,3056,True
003866,1,train,3057,True
001256,1,train,3058,True
003011,1,train,3059,True
000663,0,train,3060,True
003058,1,train,3061,True
003923,1,train,3062,True
002403,0,train,3063,True
002333,1,train,3064,True
004483,1,train,3065,True
003336,1,train,3066,True
000028,0,train,3067,True
003840,1,train,3068,True
002663,1,train,3069,True
000878,1,train,3070,True
004014,1,train,3071,True
002999,1,train,3072,True
002977,0,train,3073,True
004562,1,train,3074,True
001414,1,train,3075,True
000740,1,train,3076,True
001753,0,train,3077,True
003798,1,train,3078,True
004086,0,train,2343,True
003184,1,train,3079,True
002790,1,train,3080,True
001134,1,train,3081,True
000353,0,train,3082,True
004484,1,train,3083,True
001325,1,train,3084,True
001179,1,train,3085,True
001268,1,train,3086,True
002953,0,train,3087,True
003607,1,train,3088,True
000282,0,train,3089,True
001279,1,train,3090,True
004247,1,train,3091,True
003446,0,train,3092,True
002522,1,train,3093,True
001749,1,train,3094,True
002585,1,train,3095,True
002540,1,train,3096,True
000383,0,train,3097,True
004476,1,train,3098,True
000042,0,train,3099,True
001192,1,train,3100,True
002449,0,train,3101,False
002226,1,train,3102,True
000810,1,train,3103,True
002163,1,train,3104,True
003816,1,train,3105,True
004379,1,train,3106,True
000877,1,train,3107,True
001289,1,train,3108,True
000294,0,train,3109,True
000801,1,train,3110,True
000068,0,train,3111,True
002728,1,train,3112,True
003700,1,train,3113,True
001955,1,train,3114,True
002331,1,train,3115,True
004975,1,train,3116,True
002204,1,train,3117,True
004885,1,train,3118,True
002363,0,train,3119,True
004701,0,train,3120,True
001177,1,train,3121,True
002793,1,train,3122,True
000683,1,train,3123,True
002011,1,train,3124,True
003396,1,train,3125,True
001159,1,train,3126,True
001393,1,train,3127,True
000886,1,train,3128,True
002633,1,train,3129,True
002892,0,train,3130,True
000871,1,train,3131,True
003560,0,train,3132,True
000360,0,train,3133,True
001081,1,train,3134,True
002057,1,train,3135,True
004083,0,train,3136,True
000746,1,train,3137,True
002468,0,train,3138,True
000381,0,train,3139,True
002747,1,train,3140,True
001427,1,train,3141,True
000141,0,train,3142,True
003391,1,train,3143,True
002145,1,train,3144,True
000118,0,train,3145,True
001254,1,train,3146,True
004184,1,train,3147,True
001174,1,train,3148,True
004093,1,train,3149,True
002547,0,train,3150,True
004157,0,train,3151,True
004144,1,train,3152,True
004967,1,train,3153,True
002714,1,train,3154,True
000613,0,train,3155,True
003274,1,train,3156,True
002245,1,train,3157,True
004685,0,train,3158,True
004854,1,train,3159,True
002694,1,train,3160,True
002091,1,train,3161,True
001158,1,train,3162,True
001206,1,train,3163,True
003769,1,train,3164,True
000584,0,train,3165,True
002596,1,train,3166,True
000335,0,train,3167,True
004579,1,train,694,True
004254,1,train,3168,True
004934,1,train,3169,True
003418,1,train,3170,True
001287,1,train,3171,True
003129,1,train,3172,True
000206,0,train,3173,True
003550,0,train,3174,True
002426,0,train,3175,True
004757,1,train,3176,True
002539,1,train,3177,True
002105,1,train,3178,True
004238,1,train,3179,True
000742,1,train,3180,True
001296,1,train,3181,True
002324,1,train,3182,True
001982,1,train,3183,True
002782,1,train,3184,True
002250,1,train,3185,True
003207,1,train,3186,True
004870,1,train,3187,True
003794,1,train,3188,True
000392,0,train,3189,True
003438,0,train,3190,True
000889,1,train,3191,True
000124,0,train,3192,True
004944,1,train,3193,True
003007,1,train,3194,True
003653,1,train,3195,True
002982,1,train,3196,True
002555,1,train,3197,True
003306,1,train,3198,True
001933,0,train,3199,True
000808,1,train,3200,True
001642,1,train,3201,True
003118,1,train,3202,True
000175,0,train,3203,True
003511,0,train,3204,True
001694,1,train,3205,True
003754,1,train,3206,True
000835,1,train,3207,True
000002,0,train,3208,True
002806,1,train,3209,True
001467,1,train,3210,True
002754,1,train,3211,True
000697,1,train,3212,True
000155,0,train,3213,True
003570,0,train,3214,True
003828,1,train,3215,True
000469,0,train,3216,True
004425,1,train,3217,True
000972,1,train,3218,True
002067,1,train,3219,True
000114,1,train,3220,True
000525,0,train,3221,True
003315,1,train,3222,True
001813,0,train,3223,True
000103,1,train,3224,True
001962,1,train,3225,True
000725,1,train,3226,True
001526,1,train,3227,True
000470,0,train,3228,True
003893,1,train,3229,True
004117,0,train,3230,True
003099,1,train,3231,True
003435,0,train,3232,True
003408,1,train,3233,True
001584,1,train,3234,True
000053,0,train,3235,True
000592,0,train,3236,True
004714,0,train,3237,True
000051,0,train,3238,True
003281,1,train,3239,True
002104,1,train,3240,True
000350,0,train,3241,True
001413,1,train,3242,True
003286,1,train,3243,True
001037,1,train,3244,True
003723,1,train,3245,True
000675,0,train,3246,True
003664,1,train,3247,True
000397,0,train,3248,True
004858,1,train,3249,True
001294,1,train,3250,True
003332,1,train,3251,True
000168,0,train,3252,True
004651,0,train,3253,True
000434,0,train,3254,True
003366,1,train,3255,True
003210,1,train,3256,True
002558,1,train,3257,True
000888,1,train,3258,True
000107,0,train,3259,True
001745,0,train,3260,True
003676,1,train,3261,True
001782,0,train,3262,True
002263,1,train,1844,True
000894,1,train,3263,True
001180,1,train,3264,True
001483,1,train,3265,True
000135,0,train,2956,True
004561,1,train,3266,True
000753,1,train,3267,True
004449,1,train,3268,True
002820,1,train,3269,True
001498,1,train,3270,True
004026,1,train,3271,True
001384,1,train,3272,True
003998,1,train,3273,True
002938,0,train,3274,True
000250,1,train,3275,True
004721,0,train,3276,True
001082,1,train,3277,True
000506,0,train,3278,True
003481,0,train,3279,True
004286,1,train,3280,True
003208,1,train,3281,True
001306,1,train,3282,True
002896,0,train,3283,True
000043,0,train,3284,True
001416,1,train,3285,True
002756,1,train,3286,True
004433,1,train,3287,True
002808,1,train,3288,True
003710,1,train,3289,True
001989,1,train,3290,True
002804,1,train,3291,True
001364,1,train,3292,True
003019,1,train,3293,True
001654,1,train,3022,True
004804,1,train,3294,True
000708,1,train,3295,True
003988,1,train,3296,True
003379,1,train,3297,True
002022,1,train,96,True
001916,0,train,3298,True
003615,1,train,3299,True
003189,1,train,3300,True
002132,1,train,3301,True
002636,1,train,3302,True
002983,1,train,3303,True
002177,1,train,3304,True
003008,1,train,3305,True
000934,1,train,3306,True
000467,0,train,3307,True
003962,1,train,3308,True
003822,1,train,3309,True
003598,1,train,3310,True
003084,1,train,3311,True
000551,0,train,3312,True
002188,1,train,3313,True
004884,1,train,3314,True
003517,0,train,3315,True
001376,1,train,3316,True
000616,0,train,3317,True
003148,1,train,3318,True
002470,0,train,3319,True
000031,0,train,3320,True
004689,0,train,3321,True
000128,0,train,3322,True
004937,1,train,3323,True
003869,1,train,3324,True
004965,1,train,3325,True
001274,1,train,3326,True
002255,1,train,3327,True
003985,1,train,3328,True
004056,1,train,2307,True
003143,1,train,3329,True
003365,1,train,3330,True
000289,0,train,3331,True
000778,1,train,3332,True
003552,0,train,3333,True
004661,1,train,3334,True
000903,1,train,3335,True
003318,1,train,3336,True
002311,1,train,3337,True
004269,1,train,3338,True
004447,1,train,3339,True
000585,0,train,3340,True
000209,0,train,3341,True
004429,1,train,3342,True
002125,1,train,3343,True
001109,1,train,3344,True
003461,0,train,3345,True
004914,1,train,3346,True
000293,0,train,3347,True
002433,0,train,3348,True
003163,1,train,3349,True
004074,1,train,3350,True
003918,1,train,3351,True
002425,0,train,3352,True
002888,0,train,3353,True
003679,1,train,3354,True
004337,1,train,3355,False
004545,1,train,3356,True
003695,1,train,3357,True
001286,1,train,3358,True
002552,0,train,3359,True
000657,0,train,3360,True
004585,1,train,3361,True
004032,1,train,3362,True
001728,1,train,3363,True
000919,1,train,3364,True
002696,1,train,3365,True
004949,1,train,3366,True
000507,0,train,3367,True
002712,1,train,3368,True
002727,1,train,3369,True
000626,0,train,3370,True
001040,1,train,3371,True
000449,0,train,3372,True
000391,0,train,3373,True
001340,1,train,3374,True
001733,0,train,3375,True
001220,1,train,3376,True
000256,0,train,3377,True
004564,1,train,3378,True
000458,0,train,3379,True
003582,1,train,1028,True
002122,1,train,3380,False
003429,0,train,3381,True
003941,1,train,3382,False
004253,1,train,3383,True
002203,1,train,3384,True
002536,1,train,3385,True
002316,1,train,3386,True
000326,0,train,3387,True
000448,0,train,3388,True
003268,1,train,3389,True
004186,1,train,3390,True
004471,1,train,3391,True
001505,1,train,3392,True
002848,1,train,3393,True
000182,1,train,3394,True
002840,1,train,3395,True
000139,0,train,3396,True
002767,1,train,3397,True
002900,0,train,3398,True
003929,1,train,3399,True
002952,0,train,3400,True
003691,1,train,3401,True
000261,0,train,3402,True
003113,1,train,3403,True
003950,1,train,3404,True
002158,1,train,3405,True
001415,1,train,3406,True
000907,1,train,3407,True
003651,1,train,3408,True
001389,1,train,3409,True
004072,0,train,3410,True
002984,1,train,3411,True
004266,1,train,3412,True
000526,1,train,3413,True
002073,1,train,3414,False
002244,1,train,3415,True
003491,0,train,3416,True
003514,0,train,3417,True
002314,1,train,3418,True
004134,0,train,3419,True
003130,1,train,3420,True
003159,1,train,3421,True
004324,1,train,3422,True
002787,1,train,3423,True
000493,0,train,3424,True
001291,1,train,3425,True
000106,0,train,3426,True
004192,1,train,3427,True
000516,0,train,3428,True
003062,1,train,3429,True
000336,0,train,3430,True
004601,0,train,3431,True
003521,0,train,3432,True
004834,1,train,3433,True
003835,1,train,3434,True
001135,1,train,3435,True
003101,1,train,3436,True
000720,1,train,3437,True
002377,0,train,3438,True
003056,1,train,3439,True
002221,1,train,3440,True
002556,1,train,3441,True
003991,1,train,3442,False
002828,1,train,3443,True
001922,0,train,3444,True
004411,1,train,3445,True
004558,1,train,3446,True
000351,0,train,3447,True
001131,1,val,3448,True
001970,1,val,3449,True
001990,1,val,3450,True
000973,1,val,3451,True
000474,0,val,3452,True
000409,0,val,3453,True
000284,0,val,3454,True
004938,1,val,3455,True
003240,1,val,3456,True
000971,1,val,3457,True
003190,1,val,3458,True
000055,0,val,3459,True
004576,1,val,1909,True
003572,0,val,3460,True
004410,1,val,3461,True
000465,0,val,3462,True
004414,1,val,3463,True
003981,1,val,3464,True
003317,1,val,3465,True
000569,0,val,3466,True
001510,1,val,3467,True
001890,0,val,3468,True
004891,1,val,3469,True
000944,1,val,3470,True
001478,1,val,3471,True
000638,0,val,3472,True
001245,1,val,3473,True
003707,1,val,3474,True
004195,1,val,3475,True
000110,1,val,3476,True
004859,1,val,3477,True
001903,0,val,3478,True
003932,1,val,3479,True
000164,1,val,3480,True
002868,0,val,3481,True
000717,1,val,3482,True
003824,1,val,674,True
003994,1,val,3483,True
001904,1,val,3484,True
004894,1,val,3485,True
004378,1,val,3486,True
001801,0,val,3487,True
003732,1,val,3488,True
002102,1,val,3489,True
004479,1,val,3490,True
001854,0,val,3491,True
001811,0,val,3492,True
002527,1,val,3493,True
000587,0,val,3494,True
001996,1,val,3495,True
001076,1,val,3496,True
003349,1,val,3497,True
004436,1,val,3498,True
003836,1,val,3499,True
004403,1,val,3500,True
002183,1,val,3501,True
003288,1,val,3502,True
000236,0,val,3503,True
003328,1,val,3504,True
003756,1,val,3505,True
000887,1,val,3506,True
003362,1,val,3507,True
000109,1,val,3508,True
003757,1,val,3509,True
001829,0,val,3510,True
004363,1,val,3511,True
000627,1,val,2967,True
000066,1,val,3512,True
000536,0,val,3513,True
001226,1,val,3514,True
004161,0,val,3515,True
004867,1,val,3516,True
001949,1,val,3517,True
001171,1,val,3518,True
001894,0,val,3519,True
001808,1,val,3520,True
004175,1,val,3521,True
000138,0,val,3522,True
001681,1,val,3523,True
002434,0,val,3524,True
